Date,PX_LAST
3/7/2022,1.509
3/4/2022,1.4531
3/3/2022,1.5371
3/2/2022,1.5345
3/1/2022,1.3438
2/28/2022,1.4864
2/25/2022,1.6578
2/24/2022,1.6579
2/23/2022,1.6808
2/22/2022,1.6497
2/18/2022,1.5704
2/17/2022,1.593
2/16/2022,1.6538
2/15/2022,1.7015
2/14/2022,1.6954
2/11/2022,1.6365
2/10/2022,1.723
2/9/2022,1.5325
2/8/2022,1.5166
2/7/2022,1.4613
2/4/2022,1.4761
2/3/2022,1.3659
2/2/2022,1.3082
2/1/2022,1.313
1/31/2022,1.3255
1/28/2022,1.3165
1/27/2022,1.3505
1/26/2022,1.3353
1/25/2022,1.1923
1/24/2022,1.1836
1/21/2022,1.2199
1/20/2022,1.2455
1/19/2022,1.2883
1/18/2022,1.2939
1/14/2022,1.2072
1/13/2022,1.126
1/12/2022,1.1493
1/11/2022,1.1261
1/10/2022,1.1502
1/7/2022,1.1206
1/6/2022,1.0961
1/5/2022,1.0561
1/4/2022,0.9822
1/3/2022,0.9914
12/31/2021,0.9534
12/30/2021,0.9376
12/29/2021,0.9597
12/28/2021,0.9408
12/27/2021,0.9465
12/24/2021,0.9368
12/23/2021,0.9394
12/22/2021,0.91
12/21/2021,0.9059
12/20/2021,0.8642
12/17/2021,0.8657
12/16/2021,0.8478
12/15/2021,0.9133
12/14/2021,0.9035
12/13/2021,0.8784
12/10/2021,0.9195
12/9/2021,0.9443
12/8/2021,0.9378
12/7/2021,0.9388
12/6/2021,0.8895
12/3/2021,0.837
12/2/2021,0.8763
12/1/2021,0.8126
11/30/2021,0.8279
11/29/2021,0.774
11/26/2021,0.7895
11/25/2021,0.958
11/24/2021,0.9507
11/23/2021,0.9175
11/22/2021,0.9279
11/19/2021,0.8403
11/18/2021,0.8104
11/17/2021,0.8193
11/16/2021,0.851
11/15/2021,0.8457
11/12/2021,0.8253
11/11/2021,0.8356
11/10/2021,0.803
11/9/2021,0.6858
11/8/2021,0.6998
11/5/2021,0.6457
11/4/2021,0.6899
11/3/2021,0.7472
11/2/2021,0.7096
11/1/2021,0.7517
10/29/2021,0.7567
10/28/2021,0.7272
10/27/2021,0.7367
10/26/2021,0.72
10/25/2021,0.7119
10/22/2021,0.7327
10/21/2021,0.7489
10/20/2021,0.6667
10/19/2021,0.6732
10/18/2021,0.6942
10/15/2021,0.6508
10/14/2021,0.595
10/13/2021,0.5991
10/12/2021,0.5762
10/11/2021,0.5712
10/8/2021,0.542
10/7/2021,0.5125
10/6/2021,0.4807
10/5/2021,0.4692
10/4/2021,0.449
10/1/2021,0.4403
9/30/2021,0.4627
9/29/2021,0.4712
9/28/2021,0.4967
9/27/2021,0.496
9/24/2021,0.479
9/23/2021,0.4757
9/22/2021,0.4242
9/21/2021,0.3878
9/20/2021,0.391
9/17/2021,0.4122
9/16/2021,0.4007
9/15/2021,0.3732
9/14/2021,0.3647
9/13/2021,0.3718
9/10/2021,0.3772
9/9/2021,0.3607
9/8/2021,0.3698
9/7/2021,0.369
9/6/2021,0.3515
9/3/2021,0.348
9/2/2021,0.3434
9/1/2021,0.3502
8/31/2021,0.3485
8/30/2021,0.347
8/27/2021,0.3635
8/26/2021,0.3965
8/25/2021,0.3878
8/24/2021,0.3733
8/23/2021,0.36
8/20/2021,0.3683
8/19/2021,0.3613
8/18/2021,0.3595
8/17/2021,0.362
8/16/2021,0.3518
8/13/2021,0.3622
8/12/2021,0.3802
8/11/2021,0.3665
8/10/2021,0.3898
8/9/2021,0.3708
8/6/2021,0.358
8/5/2021,0.3273
8/4/2021,0.2894
8/3/2021,0.2612
8/2/2021,0.2706
7/30/2021,0.292
7/29/2021,0.3176
7/28/2021,0.3045
7/27/2021,0.3003
7/26/2021,0.317
7/23/2021,0.3065
7/22/2021,0.308
7/21/2021,0.3137
7/20/2021,0.2843
7/19/2021,0.2995
7/16/2021,0.3605
7/15/2021,0.358
7/14/2021,0.3596
7/13/2021,0.3902
7/12/2021,0.3413
7/9/2021,0.3447
7/8/2021,0.3055
7/7/2021,0.3414
7/6/2021,0.3447
7/5/2021,0.3777
7/2/2021,0.3789
7/1/2021,0.4073
6/30/2021,0.3938
6/29/2021,0.3899
6/28/2021,0.3894
6/25/2021,0.3998
6/24/2021,0.3931
6/23/2021,0.3823
6/22/2021,0.3554
6/21/2021,0.3753
6/18/2021,0.374
6/17/2021,0.3555
6/16/2021,0.3462
6/15/2021,0.2676
6/14/2021,0.2662
6/11/2021,0.2479
6/10/2021,0.2273
6/9/2021,0.2428
6/8/2021,0.2515
6/7/2021,0.2588
6/4/2021,0.2508
6/3/2021,0.2763
6/2/2021,0.254
6/1/2021,0.2609
5/31/2021,0.2643
5/28/2021,0.2633
5/27/2021,0.2613
5/26/2021,0.249
5/25/2021,0.2446
5/24/2021,0.2636
5/21/2021,0.2747
5/20/2021,0.2697
5/19/2021,0.289
5/18/2021,0.27
5/17/2021,0.274
5/14/2021,0.2701
5/13/2021,0.2634
5/12/2021,0.2822
5/11/2021,0.2481
5/10/2021,0.2354
5/7/2021,0.2384
5/6/2021,0.2627
5/5/2021,0.2585
5/4/2021,0.2676
5/3/2021,0.272
4/30/2021,0.2813
4/29/2021,0.2862
4/28/2021,0.2784
4/27/2021,0.2966
4/26/2021,0.2775
4/23/2021,0.2774
4/22/2021,0.2625
4/21/2021,0.2567
4/20/2021,0.2516
4/19/2021,0.2649
4/16/2021,0.2705
4/15/2021,0.272
4/14/2021,0.278
4/13/2021,0.267
4/12/2021,0.2973
4/9/2021,0.2825
4/8/2021,0.2687
4/7/2021,0.2883
4/6/2021,0.2925
4/5/2021,0.3256
4/2/2021,0.3482
4/1/2021,0.299
3/31/2021,0.3077
3/30/2021,0.2905
3/29/2021,0.2831
3/26/2021,0.262
3/25/2021,0.249
3/24/2021,0.2463
3/23/2021,0.25
3/22/2021,0.2643
3/19/2021,0.2726
3/18/2021,0.259
3/17/2021,0.2344
3/16/2021,0.2648
3/15/2021,0.2658
3/12/2021,0.2754
3/11/2021,0.2571
3/10/2021,0.2494
3/9/2021,0.2575
3/8/2021,0.2857
3/5/2021,0.2702
3/4/2021,0.2677
3/3/2021,0.2445
3/2/2021,0.212
3/1/2021,0.2221
2/26/2021,0.2443
2/25/2021,0.2819
2/24/2021,0.1835
2/23/2021,0.1714
2/22/2021,0.1849
2/19/2021,0.168
2/18/2021,0.157
2/17/2021,0.1517
2/16/2021,0.1678
2/15/2021,0.148
2/12/2021,0.1391
2/11/2021,0.129
2/10/2021,0.122
2/9/2021,0.1319
2/8/2021,0.1347
2/5/2021,0.1283
2/4/2021,0.1256
2/3/2021,0.125
2/2/2021,0.1158
2/1/2021,0.104
1/29/2021,0.1023
1/28/2021,0.114
1/27/2021,0.102
1/26/2021,0.1037
1/25/2021,0.1014
1/22/2021,0.1102
1/21/2021,0.116
1/20/2021,0.1168
1/19/2021,0.1204
1/18/2021,0.124
1/15/2021,0.123
1/14/2021,0.1323
1/13/2021,0.1371
1/12/2021,0.1508
1/11/2021,0.1502
1/8/2021,0.1452
1/7/2021,0.137
1/6/2021,0.111
1/5/2021,0.094
1/4/2021,0.087
1/1/2021,0.0905
12/31/2020,0.091
12/30/2020,0.0988
12/29/2020,0.1006
12/28/2020,0.103
12/25/2020,0.1004
12/24/2020,0.1
12/23/2020,0.1
12/22/2020,0.0984
12/21/2020,0.0991
12/18/2020,0.1014
12/17/2020,0.102
12/16/2020,0.096
12/15/2020,0.096
12/14/2020,0.0955
12/11/2020,0.0945
12/10/2020,0.104
12/9/2020,0.109
12/8/2020,0.111
12/7/2020,0.1053
12/4/2020,0.1185
12/3/2020,0.113
12/2/2020,0.119
12/1/2020,0.12
11/30/2020,0.0998
11/27/2020,0.089
11/26/2020,0.1015
11/25/2020,0.101
11/24/2020,0.1031
11/23/2020,0.1
11/20/2020,0.094
11/19/2020,0.096
11/18/2020,0.1049
11/17/2020,0.0977
11/16/2020,0.11
11/13/2020,0.1051
11/12/2020,0.0985
11/11/2020,0.108
11/10/2020,0.1143
11/9/2020,0.1017
11/6/2020,0.0757
11/5/2020,0.0654
11/4/2020,0.0617
11/3/2020,0.0823
11/2/2020,0.073
10/30/2020,0.0787
10/29/2020,0.0736
10/28/2020,0.0677
10/27/2020,0.063
10/26/2020,0.0745
10/23/2020,0.084
10/22/2020,0.0831
10/21/2020,0.0745
10/20/2020,0.073
10/19/2020,0.0714
10/16/2020,0.068
10/15/2020,0.0671
10/14/2020,0.054
10/13/2020,0.061
10/12/2020,0.074
10/9/2020,0.0738
10/8/2020,0.071
10/7/2020,0.068
10/6/2020,0.0615
10/5/2020,0.062
10/2/2020,0.0405
10/1/2020,0.042
9/30/2020,0.0363
9/29/2020,0.0344
9/28/2020,0.033
9/25/2020,0.0328
9/24/2020,0.0339
9/23/2020,0.0362
9/22/2020,0.0339
9/21/2020,0.0359
9/18/2020,0.0421
9/17/2020,0.0392
9/16/2020,0.0396
9/15/2020,0.035
9/14/2020,0.0324
9/11/2020,0.0225
9/10/2020,0.032
9/9/2020,0.0442
9/8/2020,0.0395
9/7/2020,0.0453
9/4/2020,0.0495
9/3/2020,0.0307
9/2/2020,0.0335
9/1/2020,0.028
8/31/2020,0.0326
8/28/2020,0.0317
8/27/2020,0.056
8/26/2020,0.0439
8/25/2020,0.0411
8/24/2020,0.0336
8/21/2020,0.0243
8/20/2020,0.0239
8/19/2020,0.026
8/18/2020,0.0251
8/17/2020,0.0353
8/14/2020,0.0408
8/13/2020,0.0451
8/12/2020,0.0421
8/11/2020,0.0351
8/10/2020,0.0164
8/7/2020,0.0118
8/6/2020,-0.0031
8/5/2020,-0.0053
8/4/2020,-0.0237
8/3/2020,-0.0145
7/31/2020,-0.0272
7/30/2020,-0.0094
7/29/2020,-0.0016
7/28/2020,0.0029
7/27/2020,0.011
7/24/2020,0.003
7/23/2020,0.0012
7/22/2020,0.0027
7/21/2020,-0.0029
7/20/2020,0
7/17/2020,0.0056
7/16/2020,-0.0001
7/15/2020,0.0041
7/14/2020,0.0051
7/13/2020,-0.0012
7/10/2020,0.0013
7/9/2020,-0.0066
7/8/2020,0.0047
7/7/2020,0.0031
7/6/2020,0.0048
7/3/2020,0.0003
7/2/2020,0.0009
7/1/2020,0.0087
6/30/2020,-0.003
6/29/2020,-0.0052
6/26/2020,0.0095
6/25/2020,0.0266
6/24/2020,0.0252
6/23/2020,0.0255
6/22/2020,0.0267
6/19/2020,0.0294
6/18/2020,0.0361
6/17/2020,0.0448
6/16/2020,0.0495
6/15/2020,0.0497
6/12/2020,0.0428
6/11/2020,0.0417
6/10/2020,0.037
6/9/2020,0.0775
6/8/2020,0.101
6/5/2020,0.1064
6/4/2020,0.0642
6/3/2020,0.0498
6/2/2020,0.0255
6/1/2020,0.0238
5/29/2020,0.0241
5/28/2020,0.0404
5/27/2020,0.0436
5/26/2020,0.0367
5/25/2020,0.0286
5/22/2020,0.0295
5/21/2020,0.0392
5/20/2020,0.0375
5/19/2020,0.035
5/18/2020,0.0433
5/15/2020,0.0134
5/14/2020,0.0046
5/13/2020,0.0089
5/12/2020,-0.0015
5/11/2020,0.0166
5/8/2020,0.019
5/7/2020,-0.0063
5/6/2020,0.0496
5/5/2020,0.063
5/4/2020,0.062
5/1/2020,0.0637
4/30/2020,0.0694
4/29/2020,0.0755
4/28/2020,0.0857
4/27/2020,0.0983
4/24/2020,0.0901
4/23/2020,0.0866
4/22/2020,0.0934
4/21/2020,0.0866
4/20/2020,0.0962
4/17/2020,0.105
4/16/2020,0.1161
4/15/2020,0.1062
4/14/2020,0.1461
4/13/2020,0.1573
4/10/2020,0.1463
4/9/2020,0.1459
4/8/2020,0.167
4/7/2020,0.1736
4/6/2020,0.157
4/3/2020,0.1275
4/2/2020,0.1225
4/1/2020,0.1224
3/31/2020,0.1316
3/30/2020,0.1401
3/27/2020,0.1214
3/26/2020,0.1688
3/25/2020,0.199
3/24/2020,0.1895
3/23/2020,0.139
3/20/2020,0.1534
3/19/2020,0.2355
3/18/2020,0.3114
3/17/2020,0.3437
3/16/2020,0.2164
3/13/2020,0.331
3/12/2020,0.2637
3/11/2020,0.3235
3/10/2020,0.39
3/9/2020,0.2402
3/6/2020,0.404
3/5/2020,0.4486
3/4/2020,0.5587
3/3/2020,0.5303
3/2/2020,0.7429
2/28/2020,0.725
2/27/2020,0.861
2/26/2020,0.9751
2/25/2020,1.008
2/24/2020,1.0265
2/21/2020,1.1233
2/20/2020,1.1723
2/19/2020,1.2164
2/18/2020,1.2009
2/17/2020,1.229
2/14/2020,1.2277
2/13/2020,1.2526
2/12/2020,1.2687
2/11/2020,1.24
2/10/2020,1.212
2/7/2020,1.231
2/6/2020,1.28
2/5/2020,1.278
2/4/2020,1.232
2/3/2020,1.1635
1/31/2020,1.1198
1/30/2020,1.2139
1/29/2020,1.2125
1/28/2020,1.272
1/27/2020,1.235
1/24/2020,1.31
1/23/2020,1.337
1/22/2020,1.361
1/21/2020,1.366
1/20/2020,1.3977
1/17/2020,1.3973
1/16/2020,1.3993
1/15/2020,1.3882
1/14/2020,1.3972
1/13/2020,1.416
1/10/2020,1.403
1/9/2020,1.417
1/8/2020,1.422
1/7/2020,1.375
1/6/2020,1.367
1/3/2020,1.371
1/2/2020,1.433
12/31/2019,1.46
12/30/2019,1.439
12/27/2019,1.4358
12/26/2019,1.46
12/24/2019,1.467
12/23/2019,1.481
12/20/2019,1.467
12/19/2019,1.46
12/18/2019,1.46
12/17/2019,1.4459
12/16/2019,1.4417
12/13/2019,1.3957
12/12/2019,1.4372
12/11/2019,1.3773
12/10/2019,1.414
12/9/2019,1.3886
12/6/2019,1.393
12/5/2019,1.3645
12/4/2019,1.3358
12/3/2019,1.2762
12/2/2019,1.3704
11/29/2019,1.3775
11/27/2019,1.3554
11/26/2019,1.325
11/25/2019,1.331
11/22/2019,1.3294
11/21/2019,1.3197
11/20/2019,1.3016
11/19/2019,1.3218
11/18/2019,1.3374
11/15/2019,1.3648
11/14/2019,1.3427
11/13/2019,1.4063
11/12/2019,1.4573
11/11/2019,1.4695
11/8/2019,1.4621
11/7/2019,1.4603
11/6/2019,1.381
11/5/2019,1.3981
11/4/2019,1.364
11/1/2019,1.3048
10/31/2019,1.2493
10/30/2019,1.3415
10/29/2019,1.387
10/28/2019,1.3879
10/25/2019,1.3602
10/24/2019,1.3234
10/23/2019,1.3303
10/22/2019,1.3275
10/21/2019,1.3696
10/18/2019,1.3319
10/17/2019,1.3504
10/16/2019,1.3324
10/15/2019,1.382
10/14/2019,1.297
10/11/2019,1.3333
10/10/2019,1.2552
10/9/2019,1.1532
10/8/2019,1.149
10/7/2019,1.1755
10/4/2019,1.1429
10/3/2019,1.1186
10/2/2019,1.2126
10/1/2019,1.2663
9/30/2019,1.3325
9/27/2019,1.3402
9/26/2019,1.3519
9/25/2019,1.35
9/24/2019,1.2821
9/23/2019,1.3694
9/20/2019,1.3743
9/19/2019,1.402
9/18/2019,1.404
9/17/2019,1.4119
9/16/2019,1.4183
9/13/2019,1.489
9/12/2019,1.398
9/11/2019,1.35
9/10/2019,1.349
9/9/2019,1.249
9/6/2019,1.1916
9/5/2019,1.179
9/4/2019,1.0729
9/3/2019,1.1
9/2/2019,1.1669
8/30/2019,1.1643
8/29/2019,1.1693
8/28/2019,1.1465
8/27/2019,1.1667
8/26/2019,1.185
8/23/2019,1.1965
8/22/2019,1.288
8/21/2019,1.2494
8/20/2019,1.2227
8/19/2019,1.2509
8/16/2019,1.205
8/15/2019,1.1936
8/14/2019,1.2688
8/13/2019,1.3606
8/12/2019,1.2503
8/9/2019,1.331
8/8/2019,1.295
8/7/2019,1.283
8/6/2019,1.279
8/5/2019,1.2527
8/2/2019,1.4337
8/1/2019,1.4643
7/31/2019,1.6186
7/30/2019,1.5959
7/29/2019,1.5867
7/26/2019,1.597
7/25/2019,1.5887
7/24/2019,1.557
7/23/2019,1.5655
7/22/2019,1.548
7/19/2019,1.562
7/18/2019,1.4809
7/17/2019,1.5559
7/16/2019,1.6214
7/15/2019,1.597
7/12/2019,1.6186
7/11/2019,1.6426
7/10/2019,1.589
7/9/2019,1.6579
7/8/2019,1.615
7/5/2019,1.6299
7/4/2019,1.5278
7/3/2019,1.5235
7/2/2019,1.5297
7/1/2019,1.5719
6/28/2019,1.5313
6/27/2019,1.5132
6/26/2019,1.517
6/25/2019,1.495
6/24/2019,1.4729
6/21/2019,1.5196
6/20/2019,1.5346
6/19/2019,1.4905
6/18/2019,1.6123
6/17/2019,1.6139
6/14/2019,1.5713
6/13/2019,1.6026
6/12/2019,1.6306
6/11/2019,1.711
6/10/2019,1.679
6/7/2019,1.6512
6/6/2019,1.6661
6/5/2019,1.6482
6/4/2019,1.6565
6/3/2019,1.5847
5/31/2019,1.6892
5/30/2019,1.8155
5/29/2019,1.8648
5/28/2019,1.8612
5/27/2019,1.9044
5/24/2019,1.9036
5/23/2019,1.909
5/22/2019,2.011
5/21/2019,2.0193
5/20/2019,1.9699
5/17/2019,1.9619
5/16/2019,1.9585
5/15/2019,1.9343
5/14/2019,1.9818
5/13/2019,1.9779
5/10/2019,2.0715
5/9/2019,2.0608
5/8/2019,2.096
5/7/2019,2.0746
5/6/2019,2.0849
5/3/2019,2.1421
5/2/2019,2.1511
5/1/2019,2.1161
4/30/2019,2.0721
4/29/2019,2.0941
4/26/2019,2.0771
4/25/2019,2.1251
4/24/2019,2.1081
4/23/2019,2.1531
4/22/2019,2.1791
4/19/2019,2.1801
4/18/2019,2.1801
4/17/2019,2.2061
4/16/2019,2.2101
4/15/2019,2.1901
4/12/2019,2.1881
4/11/2019,2.1311
4/10/2019,2.0931
4/9/2019,2.1251
4/8/2019,2.1481
4/5/2019,2.1251
4/4/2019,2.1261
4/3/2019,2.1261
4/2/2019,2.0931
4/1/2019,2.1301
3/29/2019,2.0561
3/28/2019,2.0241
3/27/2019,1.9761
3/26/2019,2.0201
3/25/2019,1.9811
3/22/2019,2.0631
3/21/2019,2.1751
3/20/2019,2.1691
3/19/2019,2.2481
3/18/2019,2.2321
3/15/2019,2.2221
3/14/2019,2.2531
3/13/2019,2.2591
3/12/2019,2.2461
3/11/2019,2.2851
3/8/2019,2.2731
3/7/2019,2.2831
3/6/2019,2.3281
3/5/2019,2.3501
3/4/2019,2.3321
3/1/2019,2.3591
2/28/2019,2.3181
2/27/2019,2.2866
2/26/2019,2.2561
2/25/2019,2.2801
2/22/2019,2.2841
2/21/2019,2.3211
2/20/2019,2.2931
2/19/2019,2.2881
2/18/2019,2.3171
2/15/2019,2.3171
2/14/2019,2.2991
2/13/2019,2.3401
2/12/2019,2.3081
2/11/2019,2.2861
2/8/2019,2.2711
2/7/2019,2.2841
2/6/2019,2.3191
2/5/2019,2.3221
2/4/2019,2.3431
2/1/2019,2.3131
1/31/2019,2.2581
1/30/2019,2.3101
1/29/2019,2.3631
1/28/2019,2.3871
1/25/2019,2.4021
1/24/2019,2.3531
1/23/2019,2.3751
1/22/2019,2.3781
1/21/2019,2.4191
1/18/2019,2.4251
1/17/2019,2.3761
1/16/2019,2.3471
1/15/2019,2.3431
1/14/2019,2.3361
1/11/2019,2.3381
1/10/2019,2.3661
1/9/2019,2.3461
1/8/2019,2.3771
1/7/2019,2.3241
1/4/2019,2.2721
1/3/2019,2.1351
1/2/2019,2.2711
1/1/2019,2.3221
12/31/2018,2.3231
12/28/2018,2.3201
12/27/2018,2.3621
12/26/2018,2.4021
12/25/2018,2.3531
12/24/2018,2.3511
12/21/2018,2.4291
12/20/2018,2.4721
12/19/2018,2.4211
12/18/2018,2.4351
12/17/2018,2.4871
12/14/2018,2.5291
12/13/2018,2.5561
12/12/2018,2.5701
12/11/2018,2.5301
12/10/2018,2.4891
12/7/2018,2.4931
12/6/2018,2.5701
12/5/2018,2.6411
12/4/2018,2.6221
12/3/2018,2.6591
11/30/2018,2.6471
11/29/2018,2.6661
11/28/2018,2.6721
11/27/2018,2.7001
11/26/2018,2.6931
11/23/2018,2.6811
11/22/2018,2.6901
11/21/2018,2.6971
11/20/2018,2.6911
11/19/2018,2.6741
11/16/2018,2.6861
11/15/2018,2.7461
11/14/2018,2.7681
11/13/2018,2.7951
11/12/2018,2.8381
11/9/2018,2.8381
11/8/2018,2.8721
11/7/2018,2.8641
11/6/2018,2.8471
11/5/2018,2.8161
11/2/2018,2.8161
11/1/2018,2.7571
10/31/2018,2.7821
10/30/2018,2.7561
10/29/2018,2.7321
10/26/2018,2.7111
10/25/2018,2.7491
10/24/2018,2.7241
10/23/2018,2.7961
10/22/2018,2.8301
10/19/2018,2.8261
10/18/2018,2.8041
10/17/2018,2.8321
10/16/2018,2.8066
10/15/2018,2.8001
10/12/2018,2.8001
10/11/2018,2.7921
10/10/2018,2.7941
10/9/2018,2.8491
10/8/2018,2.8531
10/5/2018,2.8551
10/4/2018,2.8291
10/3/2018,2.8171
10/2/2018,2.7421
10/1/2018,2.7521
9/28/2018,2.7411
9/27/2018,2.7461
9/26/2018,2.7371
9/25/2018,2.7621
9/24/2018,2.7511
9/21/2018,2.7401
9/20/2018,2.7541
9/19/2018,2.7461
9/18/2018,2.7531
9/17/2018,2.7061
9/14/2018,2.7141
9/13/2018,2.7001
9/12/2018,2.6851
9/11/2018,2.6831
9/10/2018,2.6381
9/7/2018,2.6411
9/6/2018,2.5681
9/5/2018,2.5901
9/4/2018,2.5851
9/3/2018,2.5681
8/31/2018,2.5641
8/30/2018,2.5761
8/29/2018,2.6076
8/28/2018,2.5901
8/27/2018,2.5681
8/24/2018,2.5451
8/23/2018,2.5481
8/22/2018,2.5301
8/21/2018,2.5351
8/20/2018,2.5251
8/17/2018,2.5601
8/16/2018,2.5551
8/15/2018,2.5461
8/14/2018,2.5801
8/13/2018,2.5511
8/10/2018,2.5461
8/9/2018,2.5916
8/8/2018,2.6121
8/7/2018,2.6211
8/6/2018,2.5891
8/3/2018,2.5961
8/2/2018,2.6251
8/1/2018,2.6361
7/31/2018,2.6171
7/30/2018,2.6241
7/27/2018,2.6221
7/26/2018,2.6291
7/25/2018,2.6161
7/24/2018,2.5971
7/23/2018,2.5901
7/20/2018,2.5491
7/19/2018,2.5241
7/18/2018,2.5451
7/17/2018,2.5461
7/16/2018,2.5331
7/13/2018,2.5011
7/12/2018,2.5211
7/11/2018,2.5181
7/10/2018,2.5201
7/9/2018,2.5201
7/6/2018,2.4921
7/5/2018,2.5091
7/4/2018,2.5011
7/3/2018,2.4921
7/2/2018,2.5121
6/29/2018,2.4981
6/28/2018,2.4701
6/27/2018,2.4641
6/26/2018,2.5051
6/25/2018,2.5091
6/22/2018,2.5251
6/21/2018,2.5271
6/20/2018,2.5431
6/19/2018,2.5131
6/18/2018,2.5421
6/15/2018,2.5411
6/14/2018,2.5491
6/13/2018,2.5441
6/12/2018,2.5261
6/11/2018,2.5031
6/8/2018,2.4811
6/7/2018,2.4671
6/6/2018,2.4931
6/5/2018,2.4621
6/4/2018,2.4811
6/1/2018,2.4431
5/31/2018,2.3861
5/30/2018,2.3611
5/29/2018,2.2591
5/25/2018,2.4351
5/24/2018,2.4791
5/23/2018,2.4831
5/22/2018,2.5551
5/21/2018,2.5561
5/18/2018,2.5491
5/17/2018,2.5771
5/16/2018,2.5831
5/15/2018,2.5631
5/14/2018,2.5301
5/11/2018,2.5091
5/10/2018,2.5081
5/9/2018,2.5051
5/8/2018,2.4891
5/7/2018,2.4711
5/4/2018,2.4641
5/3/2018,2.4471
5/2/2018,2.4691
5/1/2018,2.4796
4/30/2018,2.4621
4/27/2018,2.4591
4/26/2018,2.4611
4/25/2018,2.4691
4/24/2018,2.4651
4/23/2018,2.4651
4/20/2018,2.4521
4/19/2018,2.4181
4/18/2018,2.4101
4/17/2018,2.3801
4/16/2018,2.3751
4/13/2018,2.3571
4/12/2018,2.3511
4/11/2018,2.3071
4/10/2018,2.3091
4/9/2018,2.2891
4/6/2018,2.2721
4/5/2018,2.3301
4/4/2018,2.3091
4/3/2018,2.2951
4/2/2018,2.2721
3/30/2018,2.2911
3/29/2018,2.2911
3/28/2018,2.2901
3/27/2018,2.2771
3/26/2018,2.3271
3/23/2018,2.2991
3/22/2018,2.3241
3/21/2018,2.3531
3/20/2018,2.3651
3/19/2018,2.3301
3/16/2018,2.3221
3/15/2018,2.3021
3/14/2018,2.2831
3/13/2018,2.2921
3/12/2018,2.3091
3/9/2018,2.3131
3/8/2018,2.2941
3/7/2018,2.3021
3/6/2018,2.3001
3/5/2018,2.2861
3/2/2018,2.2781
3/1/2018,2.2441
2/28/2018,2.2861
2/27/2018,2.2881
2/26/2018,2.2421
2/23/2018,2.2561
2/22/2018,2.2661
2/21/2018,2.2911
2/20/2018,2.2391
2/19/2018,2.2221
2/16/2018,2.2221
2/15/2018,2.2401
2/14/2018,2.2251
2/13/2018,2.1401
2/12/2018,2.1421
2/9/2018,2.1291
2/8/2018,2.1291
2/7/2018,2.1671
2/6/2018,2.1731
2/5/2018,2.0971
2/2/2018,2.2201
2/1/2018,2.2221
1/31/2018,2.1831
1/30/2018,2.1641
1/29/2018,2.1501
1/26/2018,2.1451
1/25/2018,2.1111
1/24/2018,2.1121
1/23/2018,2.0921
1/22/2018,2.1271
1/19/2018,2.1221
1/18/2018,2.0901
1/17/2018,2.0861
1/16/2018,2.0501
1/15/2018,2.0371
1/12/2018,2.0401
1/11/2018,2.0101
1/10/2018,2.0101
1/9/2018,2.0141
1/8/2018,1.9841
1/5/2018,1.9951
1/4/2018,1.9841
1/3/2018,1.9561
1/2/2018,1.9501
